0.0 -2.59595e+005 -3.06607e+006 1.00000e+000 0.0 1.57807e-002 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 5.10000e-002 -9.99900e+003 5.51804e+001 0.0 1.52796e+001 1.00000e+000
1.00000e+000 -2.59595e+005 -3.06507e+006 0.0 0.0 2.24673e-002 7.37000e-001 1.68670e-004 9.00000e-002 4.35000e-001 4.00000e-002 0.0 0.0 5.41776e+001 0.0 0.0 1.00000e+000
2.00000e+000 -2.60595e+005 -3.06607e+006 1.00000e+000 0.0 1.78781e-002 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 5.10000e-002 0.0 4.69893e+001 0.0 1.52628e+001 1.00000e+000
3.00000e+000 -2.59595e+005 -3.06707e+006 0.0 0.0 3.98826e-003 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 0.0 0.0 5.19972e+001 0.0 0.0 1.00000e+000
4.00000e+000 -2.60595e+005 -3.06507e+006 0.0 0.0 1.02956e-002 7.37000e-001 1.68670e-004 9.00000e-002 4.35000e-001 4.00000e-002 0.0 1.00000e+000 5.26462e+001 0.0 0.0 1.00000e+000
5.00000e+000 -2.60595e+005 -3.06707e+006 1.00000e+000 0.0 8.39829e-003 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 5.10000e-002 2.00000e+000 4.96808e+001 0.0 1.52469e+001 1.00000e+000
6.00000e+000 -2.60595e+005 -3.06807e+006 1.00000e+000 0.0 1.52069e-003 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 5.10000e-002 5.00000e+000 7.03871e+001 0.0 1.52269e+001 1.00000e+000
7.00000e+000 -2.61595e+005 -3.06807e+006 1.00000e+000 0.0 2.57391e-003 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 5.10000e-002 6.00000e+000 6.82672e+001 0.0 1.51932e+001 1.00000e+000
8.00000e+000 -2.59595e+005 -3.06807e+006 0.0 0.0 6.07505e-003 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 0.0 6.00000e+000 5.51157e+001 0.0 0.0 1.00000e+000
9.00000e+000 -2.60595e+005 -3.06907e+006 0.0 0.0 5.81485e-003 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 0.0 6.00000e+000 5.91502e+001 0.0 0.0 1.00000e+000
1.00000e+001 -2.61595e+005 -3.06707e+006 0.0 0.0 8.91803e-003 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 0.0 7.00000e+000 5.44584e+001 0.0 0.0 1.00000e+000
1.10000e+001 -2.62595e+005 -3.06807e+006 1.00000e+000 0.0 5.15388e-003 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 1.00000e-001 5.10000e-002 7.00000e+000 6.18412e+001 0.0 1.51654e+001 1.00000e+000
1.20000e+001 -2.61595e+005 -3.06907e+006 0.0 0.0 1.00000e-003 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 0.0 7.00000e+000 6.53308e+001 0.0 0.0 1.00000e+000
1.30000e+001 -2.58595e+005 -3.06807e+006 0.0 0.0 6.18718e-003 7.37000e-001 6.12060e-003 4.10000e-002 4.35000e-001 4.00000e-002 0.0 8.00000e+000 5.21855e+001 0.0 0.0 1.00000e+000
